Unnamed: 0,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
1494,1.4853199430381158e+18,2022-01-23 18:34:04+00:00,['1485319943038115840'],"Anyway, it’s a decent finale - not world beating, but decent. Space battles, explosions, the brief use of the Guardians as an actual threat, fighting, a great hero moment for Malcolm - good job.",anyway it’s a decent finale  not world beating but decent space battles explosions the brief use of the guardians as an actual threat fighting a great hero moment for malcolm  good job,True,False
1495,1.485319577584259e+18,2022-01-23 18:32:37+00:00,['1485319577584259076'],"#Enterprise 3.24 Zero Hour. Okay, that cliffhanger first. WTF? I’m glad that hadn’t been spoiled for me. I have no idea what’s going on. (Well, I do know s4 contains Mirror universe episodes, so maybe that?)", 324 zero hour okay that cliffhanger first wtf i’m glad that hadn’t been spoiled for me i have no idea what’s going on well i do know s4 contains mirror universe episodes so maybe that,True,False
1496,1.4852988921240822e+18,2022-01-23 17:10:26+00:00,['1485298892124082177'],"@TheSameSonic also
Logopolis 
Trial of a Time Lord
Dimensions in Time
The TV Movie
Name of the Doctor
Deep Breath"," also
logopolis 
trial of a time lord
dimensions in time
the tv movie
name of the doctor
deep breath",True,False
1497,1.4851845336832246e+18,2022-01-23 09:36:00+00:00,['1485184533683224581'],"Someone had to die. For this whole season to play out without an important death would be farcical. And there was only one real contender. It works ok, but is predictable.",someone had to die for this whole season to play out without an important death would be farcical and there was only one real contender it works ok but is predictable,True,False
1498,1.4851840783117353e+18,2022-01-23 09:34:12+00:00,['1485184078311735296'],"Of course, despite appearances, not much happens here. Hoshi’s predicament, the Guardians’ involvement…at the end, the weapon is on its way to Earth with the Reptilians as it was an hour ago, and everything solved was really only a plot delaying tactic anyway.",of course despite appearances not much happens here hoshi’s predicament the guardians’ involvement…at the end the weapon is on its way to earth with the reptilians as it was an hour ago and everything solved was really only a plot delaying tactic anyway,True,False
1499,1.4851834813406413e+18,2022-01-23 09:31:49+00:00,['1485183481340641282'],"#Enterprise 3.23 Countdown. The moment when all the ships emerged from vortices, then Enterprise is revealed - that felt like a classic.", 323 countdown the moment when all the ships emerged from vortices then enterprise is revealed  that felt like a classic,True,False
1500,1.4851626272234127e+18,2022-01-23 08:08:57+00:00,['1485162627223412739'],"Wordle 218 3/6

🟨⬜⬜⬜⬜
⬜🟩⬜⬜🟨
🟩🟩🟩🟩🟩

I think that’s particularly good for this word.","wordle 218 36





i think that’s particularly good for this word",True,False
1501,1.485023664588345e+18,2022-01-22 22:56:46+00:00,['1485023664588345345'],This isn’t just racist bullying. This is Mark Spencer racist bullying.,this isn’t just racist bullying this is mark spencer racist bullying,True,False
1502,1.484982429773402e+18,2022-01-22 20:12:55+00:00,['1484982429773402116'],@simsimmaaz @GroovyTasia It’s because there’s absolutely no toxicity here,  it’s because there’s absolutely no toxicity here,True,False
1503,1.4849820470432072e+18,2022-01-22 20:11:24+00:00,['1484982047043207171'],@FriendsWF Yay! My request and my quiz next week!, yay my request and my quiz next week,True,False
1504,1.4848877578267976e+18,2022-01-22 13:56:44+00:00,['1484887757826797568'],@peoples_pop I’ve missed this. What are we nominating and how?, i’ve missed this what are we nominating and how,True,False
1505,1.4848345181881016e+18,2022-01-22 10:25:10+00:00,['1484834518188101633'],This is amazing #RIPMeatLoaf https://t.co/BJSpPMrP0U,this is amazing  ,True,False
1508,1.4845119259166065e+18,2022-01-21 13:03:18+00:00,['1484511925916606465'],@purserhallard Quite, quite,True,False
1510,1.4844678009703055e+18,2022-01-21 10:07:58+00:00,['1484467800970305537'],"Wordle 216 2/6

⬜🟨⬜🟩⬜
🟩🟩🟩🟩🟩
Should I be worried that this is the quickest I’ve managed so far?","wordle 216 26



should i be worried that this is the quickest i’ve managed so far",True,False
1511,1.484466969747329e+18,2022-01-21 10:04:40+00:00,['1484466969747329025'],You know the way lots of people were feeling back when Prince and Bowie died? #RIPMeatLoaf,you know the way lots of people were feeling back when prince and bowie died ,True,False
1513,1.4842849913873613e+18,2022-01-20 22:01:33+00:00,['1484284991387361280'],@jason_jtt Indeed, indeed,True,False
1514,1.4842693606675743e+18,2022-01-20 20:59:26+00:00,['1484269360667574277'],"To celebrate #TomBaker’s 88th birthday, I thought I’d watch the story which screened nearest to his 44th birthday. https://t.co/treRed5KOs",to celebrate ’s 88th birthday i thought i’d watch the story which screened nearest to his 44th birthday ,True,False
1515,1.4842674109076685e+18,2022-01-20 20:51:41+00:00,['1484267410907668485'],@playcastlecrush This is…unexpected, this is…unexpected,True,False
1517,1.4838705335026156e+18,2022-01-19 18:34:38+00:00,['1483870533502615555'],@Heraldofcreatio @gregrcox @OliverofDallas and two of those are actually good,   and two of those are actually good,True,False
1518,1.4835597862475612e+18,2022-01-18 21:59:50+00:00,['1483559786247561217'],@Baddiel Condolences and best wishes to all your family, condolences and best wishes to all your family,True,False
1519,1.4835184660491182e+18,2022-01-18 19:15:39+00:00,['1483518466049118213'],"Mind you, there’s also a side mission as T’Pol enters a sphere. I did chuckle when Malcolm asked Corporal Redshirt to go along with them. I’m sure that will prove vital.",mind you there’s also a side mission as t’pol enters a sphere i did chuckle when malcolm asked corporal redshirt to go along with them i’m sure that will prove vital,True,False
1520,1.48351814873319e+18,2022-01-18 19:14:23+00:00,['1483518148733190144'],The stakes are fully raised. A character always destined to die has died. The Xindi are split. Phlox has a tapeworm (that bit made me laugh). And the very ending - next week must be the finale!,the stakes are fully raised a character always destined to die has died the xindi are split phlox has a tapeworm that bit made me laugh and the very ending  next week must be the finale,True,False
1521,1.4835172117677138e+18,2022-01-18 19:10:40+00:00,['1483517211767713802'],"#Enterprise 3.22 The Council. Wow, this has got so thoroughly serialised it’s like late period DS9. We even get a full-on, if brief, space battle. And it begins with the Guardians chatting like the wormhole aliens.", 322 the council wow this has got so thoroughly serialised it’s like late period ds9 we even get a fullon if brief space battle and it begins with the guardians chatting like the wormhole aliens,True,False
1524,1.4834417482737787e+18,2022-01-18 14:10:48+00:00,['1483441748273778690'],"“Nobody told me” sounds like an infantile thing for a leader to say.

I wonder where Johnson thinks the buck stops?","“nobody told me” sounds like an infantile thing for a leader to say

i wonder where johnson thinks the buck stops",True,False
1525,1.48341308734464e+18,2022-01-18 12:16:55+00:00,['1483413087344640001'],"@GlennyRodge I’m sure someone told me this

when I was

a young boy"," i’m sure someone told me this

when i was

a young boy",True,False
1527,1.483327472808743e+18,2022-01-18 06:36:43+00:00,['1483327472808742914'],"Wordle 213 6/6

⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩

Well that one was a bit hard!","wordle 213 66








well that one was a bit hard",True,False
1528,1.4831341893734687e+18,2022-01-17 17:48:40+00:00,['1483134189373468677'],"The fact that both £4.3 billion and 43p are important numbers today, and the contrasting reasons for that, is very telling.",the fact that both £43 billion and 43p are important numbers today and the contrasting reasons for that is very telling,True,False
1529,1.483091562636759e+18,2022-01-17 14:59:17+00:00,['1483091562636759040'],@AlCoomer @Bryony_JT Congratulations old bean,  congratulations old bean,True,False
1530,1.4830262032798228e+18,2022-01-17 10:39:34+00:00,['1483026203279822849'],"@JuliaHB1 Yes, dingbat.", yes dingbat,True,False
1534,1.4827202486126674e+18,2022-01-16 14:23:49+00:00,['1482720248612667398'],A shame this gets so formulaic and predictable because it begins promisingly. It is just “Children of Time” though. And is that a wormhole?,a shame this gets so formulaic and predictable because it begins promisingly it is just “children of time” though and is that a wormhole,True,False
1535,1.4827199983050834e+18,2022-01-16 14:22:49+00:00,['1482719998305083395'],"#Enterprise 3.21 E Squared. I’ve already seen “Children of Time”. I’ve already seen “Damage”, where they befriend a ship before attacking it. I’ve already seen “Proving Ground”, where they befriend a ship before it attack them.", 321 e squared i’ve already seen “children of time” i’ve already seen “damage” where they befriend a ship before attacking it i’ve already seen “proving ground” where they befriend a ship before it attack them,True,False
1536,1.4826985801210716e+18,2022-01-16 12:57:43+00:00,['1482698580121071617'],@wenbbilliams Cookie Monster Leatherface sounds like a lyric from We Didn’t Start the Fire, cookie monster leatherface sounds like a lyric from we didn’t start the fire,True,False
1538,1.482628130028376e+18,2022-01-16 08:17:46+00:00,['1482628130028376064'],"@The_Cybermatt Melody, Mel, Melkur, Mels, River Song, Songtsen.", melody mel melkur mels river song songtsen,True,False
1539,1.482446960036565e+18,2022-01-15 20:17:52+00:00,['1482446960036564993'],@ThatEricAlper I would have to say this one: https://t.co/RzaE4Q1ZiP, i would have to say this one ,True,False
1541,1.482300865356743e+18,2022-01-15 10:37:20+00:00,['1482300865356742659'],New meme just dropped #notanotherone https://t.co/2JiCK1wEEi,new meme just dropped  ,True,False
1542,1.4822732019714703e+18,2022-01-15 08:47:25+00:00,['1482273201971470342'],This is…quite something. https://t.co/R1H65YIwFp,this is…quite something ,True,False
1544,1.4817561085575864e+18,2022-01-13 22:32:40+00:00,['1481756108557586435'],"Having spent over two years caterwauling about how inappropriate a person Johnson is to be PM, it’s gratifying to see public opinion finally coming around.",having spent over two years caterwauling about how inappropriate a person johnson is to be pm it’s gratifying to see public opinion finally coming around,True,False
1545,1.4817450680672788e+18,2022-01-13 21:48:48+00:00,['1481745068067278853'],Hideous https://t.co/EgoZj2Dr5X,hideous ,True,False
1546,1.4817435639186473e+18,2022-01-13 21:42:49+00:00,['1481743563918647305'],STOP SAYING WIFFY #apprentice,stop saying wiffy ,True,False
1547,1.4817091976371323e+18,2022-01-13 19:26:16+00:00,['1481709197637132293'],"…Trip. This is the most acting this guy’s had to do and he’s ok. This season really has brought the best out in several of the cast. Meanwhile, others must be phoning their agents.",…trip this is the most acting this guy’s had to do and he’s ok this season really has brought the best out in several of the cast meanwhile others must be phoning their agents,True,False
1548,1.4817089248437412e+18,2022-01-13 19:25:11+00:00,['1481708924843741184'],"The new collaboration between the Humans and Degra and Sabretooth plus the dogfight between Xindi and Xindi…but the overall tone is sombre and grim. Bakula is running through every episode of the season with Degra, but the script’s focus is entirely on…",the new collaboration between the humans and degra and sabretooth plus the dogfight between xindi and xindi…but the overall tone is sombre and grim bakula is running through every episode of the season with degra but the script’s focus is entirely on…,True,False
1549,1.4817084496543498e+18,2022-01-13 19:23:17+00:00,['1481708449654349829'],"#Enterprise 3.20 The Forgotten. This is an odd one - although a lot of important things happen in it, it feels, well, forgettable.", 320 the forgotten this is an odd one  although a lot of important things happen in it it feels well forgettable,True,False
1550,1.4815254855280435e+18,2022-01-13 07:16:15+00:00,['1481525485528043520'],Me looking into full kitchen cupboards trying to find something I want to eat https://t.co/mSXAr6ecAW,me looking into full kitchen cupboards trying to find something i want to eat ,True,False
1551,1.481483519662637e+18,2022-01-13 04:29:30+00:00,['1481483519662637060'],@ScriptDoctorWho Confirmed. https://t.co/wcgVaLlnem, confirmed ,True,False
1552,1.4814130146330337e+18,2022-01-12 23:49:20+00:00,['1481413014633033729'],@Trip_Maverick @ChrisHewitt Leslie Nielsen in this bit https://t.co/Bmir3D6Pnz,  leslie nielsen in this bit ,True,False
1555,1.4813582102799073e+18,2022-01-12 20:11:34+00:00,['1481358210279907337'],Lol it’s Wordle but I’m not changing it,lol it’s wordle but i’m not changing it,True,False
1556,1.4813581337589924e+18,2022-01-12 20:11:16+00:00,['1481358133758992386'],When Wordless goes with American spelling https://t.co/Xz0xTdAKTM,when wordless goes with american spelling ,True,False
1557,1.4812830183629169e+18,2022-01-12 15:12:47+00:00,['1481283018362916871'],@WeAreZizzi As I thought. Thank you!, as i thought thank you,True,False
1558,1.4811872618699244e+18,2022-01-12 08:52:17+00:00,['1481187261869924354'],@WeAreZizzi please settle a debate. How are we supposed to pronounce “Zizzi’s”?, please settle a debate how are we supposed to pronounce “zizzi’s”,True,False
1560,1.480688716033237e+18,2022-01-10 23:51:14+00:00,['1480688716033236992'],@DimensionsInJen Surely this statement was essentially an acknowledgement of his transphobia. How anyone subsequently denies it bewilders me., surely this statement was essentially an acknowledgement of his transphobia how anyone subsequently denies it bewilders me,True,False
1561,1.480465564669784e+18,2022-01-10 09:04:30+00:00,['1480465564669784064'],@Heraldofcreatio Most of the dancing is given to Sharpay and Ryan anyway. Troy’s likeability is all down to performer (as is Danny Zuko)., most of the dancing is given to sharpay and ryan anyway troy’s likeability is all down to performer as is danny zuko,True,False
1562,1.4804464857664922e+18,2022-01-10 07:48:42+00:00,['1480446485766492160'],"@scribblesscript I am half way through watching this film too, coincidentally. (I went to bed just after this scene.) At this line, I just yelled CREEP", i am half way through watching this film too coincidentally i went to bed just after this scene at this line i just yelled creep,True,False
1564,1.4804418957677076e+18,2022-01-10 07:30:27+00:00,['1480441895767707649'],@back2babylon5 Agreed, agreed,True,False
1565,1.4804354944293396e+18,2022-01-10 07:05:01+00:00,['1480435494429339649'],Just watched High School Musical for the first time in 15 years. Takeaway: Zac Efron carries this movie. He’s preparing for a film career; Vanessa Hudgens is preparing for a music career. Ashley Tisdale isn’t quite good enough for Sharpay. Ms Darbus is Cassie from Chorus Line 🤯,just watched high school musical for the first time in 15 years takeaway zac efron carries this movie he’s preparing for a film career vanessa hudgens is preparing for a music career ashley tisdale isn’t quite good enough for sharpay ms darbus is cassie from chorus line ,True,False
1566,1.4802500635951882e+18,2022-01-09 18:48:11+00:00,['1480250063595188237'],Surprisingly on top of current trends! https://t.co/lp4pTGlUmK,surprisingly on top of current trends ,True,False
1567,1.4802397821271818e+18,2022-01-09 18:07:20+00:00,['1480239782127181825'],https://t.co/bG6LZNnQ9O,,True,False
1568,1.4802387845370511e+18,2022-01-09 18:03:22+00:00,['1480238784537051144'],@CunningSmi1e I think we watched the entire run of Spooks that way, i think we watched the entire run of spooks that way,True,False
1569,1.4802312364089098e+18,2022-01-09 17:33:22+00:00,['1480231236408909829'],@CunningSmi1e Rip Lovefilm https://t.co/EdZAvmhcmR, rip lovefilm ,True,False
1571,1.48011087739528e+18,2022-01-09 09:35:06+00:00,['1480110877395279875'],Watching the 2021 Christmas #topofthepops and musing that this year marks 16 years since they axed the main show. Likely that a Christmas show soon will feature pop stars born after TOTP ended.,watching the 2021 christmas  and musing that this year marks 16 years since they axed the main show likely that a christmas show soon will feature pop stars born after totp ended,True,False
1572,1.4800999840664617e+18,2022-01-09 08:51:49+00:00,['1480099984066461696'],An incorrect result. Clearly people can’t handle the truth. https://t.co/3fy53w9NVB,an incorrect result clearly people can’t handle the truth ,True,False
1573,1.479893768287535e+18,2022-01-08 19:12:24+00:00,['1479893768287535109'],@thesundaytimes YES YOU ARE! THIS IS EXACTLY THE WORLD IN WHICH WE FIND OURSELVES!, yes you are this is exactly the world in which we find ourselves,True,False
1574,1.4798505552877363e+18,2022-01-08 16:20:41+00:00,['1479850555287736324'],This week’s Top 40: the insane impact of everyone stopping buying Christmas songs. https://t.co/xrv07UUMt7,this week’s top 40 the insane impact of everyone stopping buying christmas songs ,True,False
1575,1.479795057939075e+18,2022-01-08 12:40:09+00:00,['1479795057939075074'],"This is also the first appearance of the sphere builders, or one of them. Surely a different species than the future being who works with the Suliban? I wonder if they’ll get a name, or will they fudge it like the Changelings?",this is also the first appearance of the sphere builders or one of them surely a different species than the future being who works with the suliban i wonder if they’ll get a name or will they fudge it like the changelings,True,False
1576,1.479794409264853e+18,2022-01-08 12:37:35+00:00,['1479794409264852992'],"…Phlox while ignoring Porthos. The humans becoming the bad guys is a fascinating trend. Then it’s become clear what’s happening to T’Pol. If I rewatch the season, will I catch subtle hints? The trellium effect is a nice twist and I’m sure it will develop.",…phlox while ignoring porthos the humans becoming the bad guys is a fascinating trend then it’s become clear what’s happening to t’pol if i rewatch the season will i catch subtle hints the trellium effect is a nice twist and i’m sure it will develop,True,False
1577,1.4797925465492234e+18,2022-01-08 12:30:10+00:00,['1479792546549223433'],"#Enterprise 3.19 Damage. Archer’s “In the Pale Moonlight.” I’m delighted to see all the season’s threads coming together. Most of all, Archer’s increasing ruthlessness. The look on this face when he resolves to betray Damar is great, as is his subsequent conversation with…", 319 damage archer’s “in the pale moonlight” i’m delighted to see all the season’s threads coming together most of all archer’s increasing ruthlessness the look on this face when he resolves to betray damar is great as is his subsequent conversation with…,True,False
1578,1.479790815413166e+18,2022-01-08 12:23:18+00:00,['1479790815413166081'],@The_Arn @cooraysmith That’s a Suede lyric?,  that’s a suede lyric,True,False
1581,1.4794907403927962e+18,2022-01-07 16:30:54+00:00,['1479490740392796160'],@D_Challengers When do bookings open for the Easter holidays and Summer term?, when do bookings open for the easter holidays and summer term,True,False
1582,1.4794548056386642e+18,2022-01-07 14:08:07+00:00,['1479454805638664192'],"Oh, and Daniels! He’s become this show’s version of the Cigarette man from X Files - him turning up raises the stakes and changes the playing field. And then the episode ending…wow. It feels like a season finale but we’re nowhere near!",oh and daniels he’s become this show’s version of the cigarette man from x files  him turning up raises the stakes and changes the playing field and then the episode ending…wow it feels like a season finale but we’re nowhere near,True,False
1583,1.4794544237725082e+18,2022-01-07 14:06:36+00:00,['1479454423772508160'],"I wasn’t expecting him to end up under interrogation, nor for him to leverage Defra so successfully, nor for the Xindi to listen to him. Meanwhile, T’Pol is going crazy - are they positing Trip in love with her and she’s in love with Archer? Is that what this is?",i wasn’t expecting him to end up under interrogation nor for him to leverage defra so successfully nor for the xindi to listen to him meanwhile t’pol is going crazy  are they positing trip in love with her and she’s in love with archer is that what this is,True,False
1584,1.4794538694700073e+18,2022-01-07 14:04:24+00:00,['1479453869470007313'],"Finally reaching this destination had to bring fireworks but this vastly exceeded my expectations. Where to begin? I was frustrated at first that Archer took Travis’s task away from him - he’s got to learn how to delegate. But as it played out, that was essential.",finally reaching this destination had to bring fireworks but this vastly exceeded my expectations where to begin i was frustrated at first that archer took travis’s task away from him  he’s got to learn how to delegate but as it played out that was essential,True,False
1585,1.4794534148955423e+18,2022-01-07 14:02:35+00:00,['1479453414895542272'],"#Enterprise 3.18 Azati Prime.

Flipping heck."," 318 azati prime

flipping heck",True,False
1586,1.4792311671741809e+18,2022-01-06 23:19:27+00:00,['1479231167174180866'],@DimensionsInJen This is also a major Eastenders plotline, this is also a major eastenders plotline,True,False
1587,1.4792223645797622e+18,2022-01-06 22:44:28+00:00,['1479222364579762180'],Popmaster category today: “Classic Love Songs”. First question is about “Mary” by Scissor Sisters. https://t.co/2TwNUOpLwH,popmaster category today “classic love songs” first question is about “mary” by scissor sisters ,True,False
1588,1.4792130688402842e+18,2022-01-06 22:07:32+00:00,['1479213068840284162'],LORD SUGAR WHAT THE HELL ARE YOU DOING,lord sugar what the hell are you doing,True,False
1589,1.4792029685493432e+18,2022-01-06 21:27:24+00:00,['1479202968549343236'],@stevenperkins This is literally what I said at that moment, this is literally what i said at that moment,True,False
1590,1.479186410569671e+18,2022-01-06 20:21:36+00:00,['1479186410569670657'],Keegan from #eastenders was traumatised by #DoctorWho Blink as a child.,keegan from  was traumatised by  blink as a child,True,False
1591,1.4784402781429514e+18,2022-01-04 18:56:45+00:00,['1478440278142951430'],@Si_Hart Well it was the first bit I watched that wasn’t a repeat. I must have adored it too. Although my earliest memory of it is the part 3 cliffhanger, well it was the first bit i watched that wasn’t a repeat i must have adored it too although my earliest memory of it is the part 3 cliffhanger,True,False
1592,1.478421191920697e+18,2022-01-04 17:40:54+00:00,['1478421191920697344'],The opening 6 minutes of #Castrovalva really are the most extraordinarily strange way to begin a new season of anything.,the opening 6 minutes of  really are the most extraordinarily strange way to begin a new season of anything,True,False
1595,1.4783308136075592e+18,2022-01-04 11:41:46+00:00,['1478330813607559168'],… https://t.co/fwC8SNGcWc,… ,True,False
1598,1.4782711730205532e+18,2022-01-04 07:44:47+00:00,['1478271173020553219'],"When you look for an old 80s advert and what you find is… not quite what you sought…

https://t.co/vRneG4rJs9

#fruitpastilles #tastessogreat #youjusthavetochew","when you look for an old 80s advert and what you find is… not quite what you sought…



  ",True,False
1599,1.4780646067823985e+18,2022-01-03 18:03:58+00:00,['1478064606782398476'],"And thirty years later, I just watched it again. More time has passed since this “documentary” than the life of #DoctorWho when it was made. And it hasn’t really aged well. #ResistanceIsUseless https://t.co/0bJ4iECJRv",and thirty years later i just watched it again more time has passed since this “documentary” than the life of  when it was made and it hasn’t really aged well  ,True,False
1600,1.477975304622723e+18,2022-01-03 12:09:06+00:00,['1477975304622723072'],"Christ, now that I’ve seen the Stewart Lee post, I’m just surprised anyone made it far enough down to see who was in his “friends” and “enemies” column. Did he just upload his whole Notes app onto the Internet?",christ now that i’ve seen the stewart lee post i’m just surprised anyone made it far enough down to see who was in his “friends” and “enemies” column did he just upload his whole notes app onto the internet,True,False
1602,1.4779552618223452e+18,2022-01-03 10:49:28+00:00,['1477955261822345219'],"@FrancisAShailes @The_Cybermatt To me, it’s the best, most essential moment in the episode.
Reading these comments, EotW turns out to be something of a DW Rorschach test - every fan finds the bits of it they like and the bits they don’t.","  to me it’s the best most essential moment in the episode
reading these comments eotw turns out to be something of a dw rorschach test  every fan finds the bits of it they like and the bits they don’t",True,False
1605,1.4779486121182085e+18,2022-01-03 10:23:02+00:00,['1477948612118208515'],@theDWshow @David_Kitchen_ What TV shows would you like to do an Alternate Galaxies episode about? And are there shows that only one of you would want to do?,  what tv shows would you like to do an alternate galaxies episode about and are there shows that only one of you would want to do,True,False
1606,1.477945460564312e+18,2022-01-03 10:10:31+00:00,['1477945460564312066'],"Watching @eddieizzard “Force Majeure” on iPlayer for the first time in years. This bit seemed true at the time, but since March 2020 I think we’ve all found it is in fact possible. https://t.co/awB7ihe83p",watching  “force majeure” on iplayer for the first time in years this bit seemed true at the time but since march 2020 i think we’ve all found it is in fact possible ,True,False
1608,1.4777573844414423e+18,2022-01-02 21:43:10+00:00,['1477757384441442304'],@David_Kitchen_ @42TODoomsday I only really remember one of these books! So I voted for one of the others.,  i only really remember one of these books so i voted for one of the others,True,False
1609,1.4777117678327726e+18,2022-01-02 18:41:54+00:00,['1477711767832772608'],@ellardent It’s a strange film. That’s my world-beating take., it’s a strange film that’s my worldbeating take,True,False
1610,1.477706973080658e+18,2022-01-02 18:22:51+00:00,['1477706973080657927'],"@ellardent Thank you, Andrew, excellent analysis as always. Have you ever done OUATI Hollywood? (Just watched it, looking for different takes.)", thank you andrew excellent analysis as always have you ever done ouati hollywood just watched it looking for different takes,True,False
1611,1.4776986419514e+18,2022-01-02 17:49:45+00:00,['1477698641951399941'],"1. Reservoir Dogs
2. Pulp Fiction 
3. Hateful Eight
4. Inglourious Basterds
5. Jackie Brown
6. OUATI Hollywood 
7. Kill Bill 2
8. Kill Bill 1","1 reservoir dogs
2 pulp fiction 
3 hateful eight
4 inglourious basterds
5 jackie brown
6 ouati hollywood 
7 kill bill 2
8 kill bill 1",True,False
1612,1.477663593084633e+18,2022-01-02 15:30:28+00:00,['1477663593084633092'],@benbakerbooks Under the Bridge/Lady Marmalade. Nope., under the bridgelady marmalade nope,True,False
1614,1.4776420652114534e+18,2022-01-02 14:04:56+00:00,['1477642065211453442'],@SimonKoppel I have no idea what is going on, i have no idea what is going on,True,False
1615,1.477623816289493e+18,2022-01-02 12:52:25+00:00,['1477623816289493001'],@cooraysmith Peace Out, peace out,True,False
1618,1.4775916090091274e+18,2022-01-02 10:44:26+00:00,['1477591609009127425'],@TrilbeeReviews The bloke Kathy marries in Blink too, the bloke kathy marries in blink too,True,False
1619,1.4775649988975247e+18,2022-01-02 08:58:42+00:00,['1477564998897524736'],"@touristcol You get I’m being facetious, yes? Hard to judge tone on Twitter.", you get i’m being facetious yes hard to judge tone on twitter,True,False
1620,1.4775599618655764e+18,2022-01-02 08:38:41+00:00,['1477559961865576451'],"@touristcol I dunno, the Silurians are pretty identical to the originals…", i dunno the silurians are pretty identical to the originals…,True,False
1621,1.477546978527613e+18,2022-01-02 07:47:05+00:00,['1477546978527612929'],Which update looks most like the original - Sea Devil or Silurian? https://t.co/i6PVtD5ld6,which update looks most like the original  sea devil or silurian ,True,False
1622,1.477541214975107e+18,2022-01-02 07:24:11+00:00,['1477541214975107073'],"@drwhonovels Ah, thank you - that was Karl! Um, why?", ah thank you  that was karl um why,True,False
1624,1.477415236504367e+18,2022-01-01 23:03:36+00:00,['1477415236504367104'],"@wenbbilliams KROLL!
KROLL!
KROLL!
KROLL!"," kroll
kroll
kroll
kroll",True,False
1625,1.477406444744024e+18,2022-01-01 22:28:39+00:00,['1477406444744024065'],I’m still buzzing after the episode and the trailer - first time since…Fugitive maybe?,i’m still buzzing after the episode and the trailer  first time since…fugitive maybe,True,False
1626,1.4773874366364836e+18,2022-01-01 21:13:08+00:00,['1477387436636483596'],@DimensionsInJen Oh oh I missed that. Beautiful., oh oh i missed that beautiful,True,False
1627,1.4773867784033485e+18,2022-01-01 21:10:31+00:00,['1477386778403348482'],"Now, I haven’t seen any other reactions yet, and I’m looking forward to doing so, but here’s my instant take - possibly my favourite Chibnall era story so far. #DoctorWho",now i haven’t seen any other reactions yet and i’m looking forward to doing so but here’s my instant take  possibly my favourite chibnall era story so far ,True,False
1630,1.4772879836277883e+18,2022-01-01 14:37:56+00:00,['1477287983627788291'],Happy 45th Birthday to https://t.co/IFjnE1xQnJ,happy 45th birthday to ,True,False
1631,1.477272186385797e+18,2022-01-01 13:35:10+00:00,['1477272186385797121'],Happy 50th birthday to https://t.co/lzajo7fXQk,happy 50th birthday to ,True,False
1633,1.4771808380098437e+18,2022-01-01 07:32:11+00:00,['1477180838009843720'],https://t.co/03XA1pO7bJ,,True,False
1634,1.4771029919372575e+18,2022-01-01 02:22:51+00:00,['1477102991937257478'],"Close, phone. https://t.co/CI2vwl9mL5",close phone ,True,False
1635,1.477070587675689e+18,2022-01-01 00:14:05+00:00,['1477070587675688966'],Well. Thank you BBC for…whatever that was.,well thank you bbc for…whatever that was,True,False
1636,1.4770544298577797e+18,2021-12-31 23:09:53+00:00,['1477054429857779717'],I’m calling it. 2021 is so over. #HappyNewYear,i’m calling it 2021 is so over ,True,False
1638,1.4770280199109427e+18,2021-12-31 21:24:56+00:00,['1477028019910942722'],Say goodbye to 2021 with one GIF: https://t.co/xkoGBqRmlv https://t.co/GsaECgWw2R,say goodbye to 2021 with one gif  ,True,False
1640,1.476962488071639e+18,2021-12-31 17:04:32+00:00,['1476962488071639048'],"Nobody was working there that day then? I’m certain that even years after leaving a job at Pizza Express, I’d remember the day the Duke of York came to eat there. https://t.co/KpGlg8Mpo2",nobody was working there that day then i’m certain that even years after leaving a job at pizza express i’d remember the day the duke of york came to eat there ,True,False
1643,1.4769497824888873e+18,2021-12-31 16:14:03+00:00,['1476949782488887301'],"Imagining if we didn’t know what year was coming next.
11.59pm: Goodbye 2021!
12.00am: oh god, it’s 1485!","imagining if we didn’t know what year was coming next
1159pm goodbye 2021
1200am oh god it’s 1485",True,False
1645,1.4769304056180982e+18,2021-12-31 14:57:03+00:00,['1476930405618098179'],@MrsRemingtonFan City of Death, city of death,True,False
1647,1.476858511636185e+18,2021-12-31 10:11:22+00:00,['1476858511636185089'],They’ll turn up eventually https://t.co/cPLwQ9IBMU,they’ll turn up eventually ,True,False
1648,1.4767863559759585e+18,2021-12-31 05:24:39+00:00,['1476786355975958533'],@ScriptDoctorWho And a Merry Christmas to you, and a merry christmas to you,True,False
1653,1.4766051805316465e+18,2021-12-30 17:24:43+00:00,['1476605180531646470'],Flipping heck https://t.co/XtAVtRs7cd,flipping heck ,True,False
1654,1.4766044853551514e+18,2021-12-30 17:21:57+00:00,['1476604485355151360'],"Again, a niche tweet which certain types of #DoctorWho fans will get",again a niche tweet which certain types of  fans will get,True,False
1656,1.4765890191275868e+18,2021-12-30 16:20:30+00:00,['1476589019127586816'],"Logged into something for the first time in ages. It asks me for the 3rd, 5th and 8th letters of my memorable word. I ask for my hint:

“I know so little about this.”

My past self is trolling me.","logged into something for the first time in ages it asks me for the 3rd 5th and 8th letters of my memorable word i ask for my hint

“i know so little about this”

my past self is trolling me",True,False
