,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
70298,70298,year year,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,0.9110231818736744,True,@grahamandre @Toriaclaire Move every year 100%. I’ve wanted to move most years since I’ve started teaching. What that says about me I don’t know. 😂 #PrimaryRocks
70433,70433,tiger toddler thank,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,"@Illwriteitdown Watching The Tiger Who CameTo Tea with a very affectionate toddler next to me, and a snoozy cat on my lap, which is pretty good going. Thank you."
70487,70487,jesus christ,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,Jesus christ https://t.co/Piwu5SlLTf
70512,70512,sunak liar,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,Sunak is a compulsive liar. https://t.co/pllaz3btVF
70562,70562,love family,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@stuartgoulden I am so very sorry. Lots of love to you and your family
70591,70591,thank list,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@littlewritespac @MichellePaver @YrsaSig Thank you! Added to the list 🙂
70601,70601,thanks look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,"@meandmybigmouth @MichellePaver I don't know that one. Thanks, I'll take a look 🙂"
70745,70745,thanks look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.9130224421750716,True,"@emmavprior Thanks, I'll have a look"
70750,70750,sorry hope,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@saranaidinecox Sorry to hear that. Hope to see you back soon
70802,70802,fucking hell,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@RachaelDunlop Fucking hell.
70885,70885,word word,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"@lj_autumn @RachaelDunlop No, completely random word that I wasn't even sure was a word until it accepted it!"
70893,70893,starting word start today,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@julie_cohen Outrageous? It's one of my common starting words and I'm only annoyed because I didn't start with it today 🤣
70933,70933,firstsecond word gamble,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@RachaelDunlop I change my first/second word every day. It's one big gamble 🤣
70950,70950,share dont brain work morning,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@LauraPAuthor You don't have to share. I don't. But you can if you want to. It's a pleasant 5 mins brain work each morning 🙂
71057,71057,fucking hell,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@jounwin That is horrific and dangerous and cruel! Fucking hell.
71086,71086,thank kind,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@SalnPage Beautifully written. Thank you for sharing it. It's a lot to handle - be kind to yourself
71088,71088,news congratulation,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,"@Chomsky1 @cmlwilson @saranishaadams @rcwlitagency @HarperViaBooks @Hodder_Studio Fantastic news, Wiz! Congratulations 🎉🎉🎉"
71093,71093,time tweet,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,Follow Lia! She's ace and I genuinely feel better every time I read her tweets 😍😍 https://t.co/zEjKXt3Vdk
71143,71143,thanks shoutout progress,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,@LuisAdrianoUK @YICETOR Thanks for the shout-out! Amazing progress on the WIP - keep going 😊😊
71172,71172,bloody brilliant,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.8246692001329855,True,Bloody brilliant as always 😂😂 https://t.co/Stnz8DXh7J
71232,71232,thank kind,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.9080264342601224,True,@Chomsky1 @cmlwilson @rcwlitagency Thank you that's very kind! 😊❤
71254,71254,edinburgh derbyshire,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@Blazer_Bebe I grew up in Edinburgh and never heard it until I moved to North Derbyshire.
71265,71265,point rory snowball,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,This was the point where Rory couldn't keep up because the snowballs on his legs had taken over. I did take them off after I stopped laughing 😂😂 https://t.co/a3ZABGTX1y
71307,71307,team work,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@LodgeSandbach So proud of this team and the work they do
71311,71311,congratulation math department work dedication,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Huge congratulations to the maths and English department @SandbachSchool. Great to see their hard work and dedication recognised in this way 👏 @PTIEducation https://t.co/DN8z32QGGt
71354,71354,chocolate teapot,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@JolyonMaugham A chocolate teapot.
71378,71378,pension money,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@organic58 @Taj_Ali1 @redsarah99 @Conservatives Especially the old to keep their pension money.
71462,71462,politics tweet love thing difference education chemistry ethic development trouble topic,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,"Politics is so frustrating I’m pondering sticking to tweets about my genuine loves where things make a difference: education, chemistry, ethics, development esp overseas etc Trouble is they are political but I’m going to try and control my topics to avoid winding myself up daily"
71643,71643,life fire alarm,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@elk3979 @sueperkins Oh how lovely you remembered - my risking my life - well risking a fire alarm - all seem worth it
71690,71690,journey reminder importance reflection honest post people,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@johntomsett It’s a journey too though. It’s a reminder of the importance of reflection And it’s honest BUT those early posts also helped people
71765,71765,look others,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,Looks like I might be right to be cross about #Brexit And a few others also cross https://t.co/jxTzUZTaPP
71782,71782,word hope week,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@LewisGillett Oh my word. That’s so lovely - hope it’s been a good week
71783,71783,thanks paul,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.9977229328556148,True,@The_Data_Adonis @MrDaveBaker @WayneNorrie @Soarpoints Thanks Paul
71824,71824,school service pandemic government plan response poverty disadvantage service council,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,"Schools became even more of a universal service during the pandemic. Would be good to see a government plan to help them return to concentrate on learning. But this needs a strategic and resource response to poverty and disadvantage across services, starting with councils."
71942,71942,kind giant unsung hero category,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@yourdcsnotts That’s very kind and significant coming from one of the real ‘Giants’ and from the unsung hero category!
71969,71969,thank work,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@JBlount80 Thank you James and I hugely appreciated your work - keep enjoying it and doing not so well
71985,71985,thanks paul,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@DrHeery Thanks Paul
72028,72028,sooooooo miss,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@LouisaWright15 This is why I sooooooo miss you
72072,72072,congratulation news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.7933792076221312,True,@MellersPrimary @NST_forschools Congratulations and well deserved Great news
72078,72078,wall classroom ventilation plan classroom,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,@edujdw @guardian Removing all the walls between classrooms also improves ventilation. How we lived open plan classrooms
72219,72219,please copy official minister school suburban idyll,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,@jdurran Please copy in various DfE officials ( though not all) And all ministers Not every school resembles leafy suburban or rural idyll
72243,72243,news congratulation,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.9554492054891336,True,Excellent news Many congratulations @TransformTrust @TransformCEO https://t.co/9vt02364d2
72261,72261,miss gentle,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,Miss Gentle
72385,72385,commitment dedication retirement,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Commitment and dedication Happy retirement Sue https://t.co/C74IedEd33
72395,72395,deeply jonathan,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@jonathansc Deeply depressing Jonathan
72447,72447,thanks thanks everyone part,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Happy #RSEday and thanks for all you do in #Nottinghamschools Should be a great day thanks to everyone taking part esp @ckirkRSE https://t.co/IYIMK4BtCi
72485,72485,hour week week year announcement,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@Kirstenspeak An hour a week over 15 weeks I assume As per last years announcement https://t.co/SK8SAnWyHf
72538,72538,youth slight problem someone,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"Transported back to my very well spent South London youth with #ReggaeattheBBC as I cook. Only one slight problem, someone else enjoying it a bit too much! #dogsoftwitter https://t.co/DYPL6VZ2yQ"
72590,72590,aware feel justified,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,"@AnnieGG8 @ChrisNeilBrown aware but feel superior, so prejudice justified"
72612,72612,word word,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.8601184322826131,True,@LBC @mrjamesob Only bit I disagree with is “final words”. He hasn’t actually gone yet! Far from final words I fear.
72618,72618,thank goodness,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@ajbloor @BBCNews Thank goodness for Sky!
72705,72705,sheet madness iron,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,"@johncosgrove405 Ironing sheets 😳 to lay on and crumple? What madness is this? I think I have an iron somewhere, but don’t even know where it is 😆"
72783,72783,comparison anyone,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@LBC @DavidLammy No comparison. Scary that anyone could seriously think this. Being purposely provocative?
72945,72945,advice series,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@_LisaCherry Need to follow my own advice. Putting off starting final series of This is Us because I won’t want it to end.
72970,72970,flight attendant,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@DeborahMeaden Having tea with flight attendants who are now redundant according to @Channel4News
73569,73569,piece consultancy work work mode,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,Unexpected piece of consultancy work has dragged me back into work mode. Trying to be semi retired is tricky.
73596,73596,vote eleven,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,@HughesHaili another vote for Elevenses 🍪 ☕️
73626,73626,mine disease love family,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"@TaniaLT So sorry. Mine was taken by same disease in 2005, only 73. Lots of love to you and family."
73831,73831,garage hoarder,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Sorting out my garage. Look what I found in a box @sandallf ! I’m such a hoarder! https://t.co/QiREMFYwsN
73962,73962,corrupt government,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,@AngelaRayner So tired of this corrupt and useless government. #JohnsonOut173 #ToriesOut9 #GeneralElectionNow
73987,73987,article desire,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,@DouglasKMurray @spectator Good article. I suspect some of it’s to do with the Left’s desire to destroy the old and embrace the new.
74005,74005,nutshell progressivism,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,@tombennett71 In a nutshell: progressivism
74057,74057,tory scruton unherd,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,Trashy Tories should read Roger Scruton - UnHerd https://t.co/OWqzeTdinW
74233,74233,thanks year,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@Rhiptera Thanks 😄 How has your year been?
74292,74292,shame luck weekend,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@emmaamcfly Ah that's a shame! Any luck with the weekends gigs?
74345,74345,dream sheffield wednesday time,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,*dreams of Sheffield Wednesday away that time*
74360,74360,sorry hope,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,"@sheparoo Ooh no, sorry to hear this. Hope you're doing OK!"
74395,74395,time tweet,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,"@Govey24 Oh, 'try to' comes up a few times. I could delete that tweet but"
74549,74549,gavin williamson,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,0.5422167784845793,True,Hearing Gavin Williamson gets sacked and remembering that it'll be another Tory replacing him https://t.co/gjz2Uw2vB8
74576,74576,seat commence,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,Let the seat swapping commence! https://t.co/OR3BfD9op9 https://t.co/xChyeTPFAS
74581,74581,dammit word drive russell,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Dammit Max but oh my word what a stunning drive from Russell!!!
74582,74582,george russell,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,What the George Russell???????
74621,74621,walk goal blood sugar feel,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"Got to Boro, started feeling really ill and left, walk back to the car and hear two goals, check my blood sugar and now I know why I feel so ill - I have never seen it drop like that https://t.co/L17qmqJ2jq"
74848,74848,google word,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"*googles ""what is the German word for robbed?""* https://t.co/58yyz3r5pa"
75038,75038,tierney snowy night midland,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,Tierney is just made for a cold snowy night in the Midlands. Lovely play
75159,75159,anyone commentary background,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Can anyone else hear a different 3CR commentary in the background?
75248,75248,today chino shirt chino,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,"Today instead of my dark blue chinos I thought I'd put on, I've paired a green shirt with my green chinos. 🤦‍♂️"
75260,75260,stream time replay world,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"I haven't used an iFollow stream for a long time, but they've got replays now. What a world"
75275,75275,school week,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@sheparoo This is how I felt in school this week https://t.co/ByiIzU85Pb
75306,75306,thank goodness,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,0.7648313832763284,True,@Govey24 Thank goodness we are staying up
75327,75327,prelunch walk,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,Just been on a pre-lunch walk https://t.co/O8beMe7eqL
75354,75354,conker champion,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,If this was conkers we'd be champions now
75379,75379,russell practice,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,Russell P16 in final practice https://t.co/Jl2F0RGoFp
75713,75713,place thing castleton derbyshire summer holiday pitch,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Hit me up with your top places to visit and things to do near Castleton in Derbyshire - just booked our summer holiday pitch!
75758,75758,news congratulation,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.994291725949333,True,@_MissieBee Lovely news! Congratulations!
75764,75764,pant brother,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,@mrjuliandicks They scared the pants off my brother!
75827,75827,hope thing,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@ThomasHTaylor Oh goodness- hope all is well now? This is such a scary thing for all.
75835,75835,thanks look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,0.8842997692210607,True,@doc_kristy Thanks! I’ll have a look!
75838,75838,mark book,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,Made my mark on this lovely previously signed book #TheLureOfSussex https://t.co/0kLbV9cEnP
76102,76102,school child school recovery system,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,To let schools decide what is best for their children. No 2 schools will need the same recovery system. #primaryrocks
76171,76171,thanks look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@1pukub @Mr_S_Tiffany @PR_History Thanks! I’ll have a look!
76200,76200,lawna doon,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@WSHighways Lawna Doon
76211,76211,news congratulation,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.5813694537058973,True,@LizBPattison @WomenEd What brilliant news! Congratulations!
76229,76229,muddy today fact half,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,"Muddy 4km today - in fact, half was more swamp than mud! https://t.co/pkp2hzHwJM"
76314,76314,imber family,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"@mrjuliandicks @MaryMyatt Just like Imber, where some of my family lived! https://t.co/t3ryKEfHKL"
76402,76402,thanks detail,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@TeacherEmpower @didteach1 @mightifyuk Thanks! I’ll pass on your details!
76422,76422,thanks look,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@adasra4 @Ravilious1942 @RMGreenwich Thanks! I’ll take a look
76428,76428,look inspiration,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@MrHeadPrimary @TemplarWilson Look alike you’ve taken inspiration from former Ed Secs!
76603,76603,thanks something,6,6_instone_thanks_look_thank,instone - thanks - look - thank - team - light - karen - time - book - tiger,1.0,True,@MichaelT1979 Thanks ! Was worried that I’d missed something crucial!
76650,76650,year year,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@SDupp Not bad for a 7 and 10 year old. Pretty good for a 39 and 42 year old too!
76679,76679,goodness thing message,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"Goodness, this is powerful. Not much makes me emotional but thing did. Well done @CBeebiesHQ what an amazing message . https://t.co/izxw3MWs37"
76782,76782,book reach book,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,1.0,True,"@anoara_a @mini_lebowski @WinterImagines @MissBprimary @MissS_Kimble @Nicola_M_N_ @Mat_at_Brookes @one_to_read @rcharlesworth @bearhuntbooks @BookSuperhero2 @marysimms72 @erinlynhamilton @ChrisSoulUK @JayneG60 @TheOaksBooks @SamJDThomas @vonprice @MakexBelieve @lexi_rees @Eve_Mc_Donnell @KatePoels @Miss_J27 @MarkASmith85 @booksfortopics @faeryartemis @MrEPrimary @JennyHawke1 @kidsstoryworld @scholasticuk @TinyOwl_Books @OUPChildrens @simonkids_UK @NFPublishingUK @RebaKhatun @MarchHamilton @jonesgarethp @TwigsBroken @Stacerino_2 @TeresaCremin @ImogenRW @nikkigamble 6 books within reach, 6 tags ... @KtWillett @f33lthesun @JamesBlakeLobb @Teacherglitter @CrankCuffin @ChrisChivers2 Lovely books by @marcussedgwick #jakobwegelius @Kiran_MH #allanahlberg #peterbrandon #hilairebelloc https://t.co/UGwBKyp4rn"
76785,76785,congratulation news,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,@MrCYear4 Congratulations! What brilliant news!
76811,76811,news congratulation,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,0.481088024710407,True,@kateowbridge @drjessm What great news! Many congratulations to you !
76818,76818,superb thanks,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,@WatsEd Superb thanks!
76827,76827,hell turf,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,"@ianaddison Weed kill the hell out of it, then bung down some turf- not that expensive and less hassle than seeding it!"
76882,76882,game changer,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,0.4098277972023769,True,@mrlockyer Game changer!
76990,76990,fair point,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@niksmith1410 😂😂😂 fair point
77074,77074,gesture belottiget,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,@_webbz What a gesture from Belotti....get him in!!
77203,77203,good shout,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,@prog_head 😂😂😂 Good shout.
77336,77336,bloody pillock,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,Saiss ya bloody pillock!! https://t.co/VXvetuxlWe
77368,77368,alexa example irony,3,3_congratulation_news_pension_colleague,congratulation - news - pension - colleague - privilege - wait - journalist - mark - smile - irony,1.0,True,"""Alexa, show me an example of irony."" https://t.co/qf8kNCN1vC"
77421,77421,jesus christ,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,Jesus Christ!!!! https://t.co/O2xU3vzwQK
77458,77458,class week explorer,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,@primaryteachew Our next class novel - coming up in a few weeks. Love The Explorer!
77484,77484,celebrate gamenothing nothing,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"@AdamCrafton_ Totally agree. As a #wwfc fan, seeing Arsenal celebrate as they did pissed me off but that was because they won an important game..nothing more, nothing less."
77595,77595,thing anything wing back,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,"@Bakes_1981 @mortimer_ben Funny thing is, it's anything but. We just play with very high wing backs. What's classed as a long pass these days?"
77893,77893,bloody hell,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,Bloody hell man 😥 https://t.co/99SQ1ZihBi
78148,78148,bloody hell,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@daveazzopardi @Suan3J @VerminLongtooth @Indexinho1 @JoeEdwards_Star Bloody hell 😂😂 https://t.co/bEX2ilZK2a
78208,78208,jack jack,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"So sorry you and Jack are having to go through this. Especially as you know so clearly what Jack actually needs, https://t.co/WdA2YhJetk"
78267,78267,thought prayer,8,8_tweet_twitter_article_prayer,tweet - twitter - article - prayer - illustrator - decade - timeline - author - time - metaphor,0.0858222582741404,True,"In my thoughts and prayers, Tom. https://t.co/EEHT9bf5KF"
78512,78512,exposure school child country workplace ventilation home,7,7_mask_face_pandemic_sunshine,mask - face - pandemic - sunshine - ventilation - coat - school - heat - tube - bubble,1.0,True,"If you can, avoid exposure. If you can't because school aged children in your country are not yet vaccinated you have kids; because your workplace does not have good ventilation you can't work from home, you may mot succeed. https://t.co/ZrN0TniHfg"
78651,78651,thank thank,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"Thank you for coming, thank you for staying. https://t.co/5iXgYVN2iT"
78653,78653,kind people,1,1_thank_word_kind_thanks,thank - word - kind - thanks - love - list - year - family - chair - glad,1.0,True,"Wonderful, kind, highly skilled people. https://t.co/1aGSdXBSbh"
78673,78673,sorry recovery,2,2_morning_james_hope_claire,morning - james - hope - claire - walk - pain - sleep - yoga - adventure - monday,1.0,True,Sorry to see that. Wishing you a speedy recovery. https://t.co/wjAq3ViaUD
78716,78716,cannot announcement indiesage,4,4_holiday_week_easter_friday,holiday - week - easter - friday - guess - advice - school - time - september - hour,1.0,True,@IndependentSage @allthecitizens With you all the way but cannot open the announcement. What do you want the IndieSage following public to do please? Tend to block rather than respond to trolls anyway. Enormously grateful to IndieSagw for all you do.
78936,78936,petition boris resignation,0,0_tory_party_johnson_labour,tory - party - johnson - labour - corbyn - jeremy - vote - election - minister - people,1.0,True,I just signed the petition calling on Boris Johnson's resignation honours to be blocked. Will you sign too? https://t.co/otG9H2a5dN via @38_degrees
78993,78993,mirror side pond,5,5_enjoy_bird_today_theme,enjoy - bird - today - theme - butterfly - shot - insect - garden - flight - image,1.0,True,@RBReich There’s a mirror this side of the pond.
79014,79014,pampo ferry worker worker,9,9_academy_school_trust_community,academy - school - trust - community - solidarity - academisation - privatization - education - campaign - member,1.0,True,"Have I got this right: P&amp;O ferries sacked 800 UK workers because it was legal to do so, whereas no EU workers were sacked because that wouldn’t have been legal?"
