,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at
28876,28876,28876,28876,87465,nurse,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1984838422790895,False,@BrandyZadrozny They are not HIS nurses, they are not his nurses,2020-12-16 17:32:51+00:00
28877,28877,28877,28877,5509,info week charlotte,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9560473938964104,False,@charlottexcook3 @LJ_Thompson20 You’ll have some info by the end of the week Charlotte,  you’ll have some info by the end of the week charlotte,2020-12-16 17:36:28+00:00
28878,28878,28878,28878,77676,child lead exposure risk lead guideline group study guidance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Immigrant non-refugee children newly arrived in US are at increased lead exposure risk. Yet, no @CDCgov lead screening guidelines exist for this vulnerable group. Read study in #PublicHealthReports aiming to inform such guidance https://t.co/Gbz6dwjQqG https://t.co/uA1KI9zk7P",immigrant nonrefugee children newly arrived in us are at increased lead exposure risk yet no  lead screening guidelines exist for this vulnerable group read study in  aiming to inform such guidance  ,2020-12-16 18:01:15+00:00
28879,28879,28879,28879,29503,union nurse florida patient greed executive morning brooksville petition hospital provide protection,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Union nurses in Florida are united to defend their patients from the dangerous greed of @HCAHealthcare executives. Early this morning, NNU RNs at @OakHillHospital in Brooksville, FL, delivered petitions demanding the hospital provide #SafeStaffing and #Covid19 protections.💪 https://t.co/yQwgy4Htp7",union nurses in florida are united to defend their patients from the dangerous greed of  executives early this morning nnu rns at  in brooksville fl delivered petitions demanding the hospital provide  and  protections ,2020-12-16 18:09:24+00:00
28880,28880,28880,28880,5508,hannah everyone email level manager week,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,@HannahPeck @LJ_Thompson20 Yes Hannah. Everyone should have received an email from their level manager by the end of the week ☺️,  yes hannah everyone should have received an email from their level manager by the end of the week ,2020-12-16 18:09:54+00:00
28881,28881,28881,28881,77675,submission journal psychiatric nurse association issue substance treatment nursing integrating care,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Submissions to the Journal of the American Psychiatric Nurses Association @AmerPsychNurses January 2022 Special Issue on 'Substance Use Treatment Psychiatric Nursing: Integrating Care' are open until 1 April 2021. Find out more https://t.co/EAjw6Eck9n,submissions to the journal of the american psychiatric nurses association  january special issue on substance use treatment psychiatric nursing integrating care are open until april find out more ,2020-12-16 18:30:21+00:00
28882,28882,28882,28882,5507,night prom,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@Kayleig29345413 @ScottE11is @ClarkRichardJ @sheffnurse @Lizzie25581256 @SHUJackie @IfrahSalih @Deanna_SHU @ClaredeN_SHU @SHUChildNursing It would be like last night of the proms if we did it! Too many of us!! https://t.co/v2kFu4QwBL,          it would be like last night of the proms if we did it too many of us ,2020-12-16 19:17:18+00:00
28883,28883,28883,28883,5506,band,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@Kayleig29345413 @ScottE11is @ClarkRichardJ @sheffnurse @Lizzie25581256 @SHUJackie @IfrahSalih @Deanna_SHU @ClaredeN_SHU @SHUChildNursing Or band aid!,          or band aid,2020-12-16 19:17:50+00:00
28884,28884,28884,28884,5505,bagsy line,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@ScottE11is @Kayleig29345413 @ClarkRichardJ @sheffnurse @Lizzie25581256 @SHUJackie @IfrahSalih @Deanna_SHU @ClaredeN_SHU @SHUChildNursing Bagsy I get Bono’s line!!! 😎,          bagsy i get bono’s line ,2020-12-16 19:32:01+00:00
28885,28885,28885,28885,5504,week xmas video share announcement site,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@HannahPeck @LJ_Thompson20 Yes we’re here next week too! Until Xmas eve. We’ve also done a video to share with the announcement, walking you round the site.",  yes we’re here next week too until xmas eve we’ve also done a video to share with the announcement walking you round the site,2020-12-16 19:34:46+00:00
28886,28886,28886,28886,5503,video evening email question sheet lucy,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.5347373858580876,False,"@HannahPeck @LJ_Thompson20 I thought they’d only sent out the Sept 20 video so far, unless it was this evening. Just drop me an email if you do have any questions. I can do a FAQ sheet! Lucy",  i thought they’d only sent out the sept video so far unless it was this evening just drop me an email if you do have any questions i can do a faq sheet lucy,2020-12-16 20:04:44+00:00
28887,28887,28887,28887,5502,video year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8517085070190702,False,@HannahPeck @LJ_Thompson20 Yes do! I think the video may be for the 1st years 🤔,  yes do i think the video may be for the years ,2020-12-16 20:17:12+00:00
28888,28888,28888,28888,36782,football amazon prime work phone tablet skyshield feel sarah conner,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Made up with myself sorting out the football finally on amazon prime for mum. Couldn't work out how it worked on phone and not her tablet. Had to turn a skyshield off... Feel like Sarah Conner,made up with myself sorting out the football finally on amazon prime for mum couldn't work out how it worked on phone and not her tablet had to turn a skyshield off feel like sarah conner,2020-12-16 20:20:22+00:00
28889,28889,28889,28889,36781,breakfast dinner,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9167132423400444,False,@platinummind Breakfast dinner tea, breakfast dinner tea,2020-12-16 20:23:16+00:00
28890,28890,28890,28890,5501,cocker,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.7403884274229944,False,@ClarkRichardJ @Kayleig29345413 @ScottE11is @sheffnurse @Lizzie25581256 @SHUJackie @IfrahSalih @Deanna_SHU @ClaredeN_SHU @SHUChildNursing Joe cocker??????,          joe cocker,2020-12-16 20:26:12+00:00
28891,28891,28891,28891,43188,anyone iphones message,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Anyone else’s iPhones opening/reading messages without you knowing? 🥴 if I left u on read I’m sorry - unintentional,anyone else’s iphones openingreading messages without you knowing  if i left u on read i’m sorry  unintentional,2020-12-16 20:30:34+00:00
28892,28892,28892,28892,88080,revision board space,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Tonight’s revision board is on #Distress - let’s see how much space I can use up✏️🤣 #LDnurse #LDnursing #StNProject #StudentNurseUK #WeLDNs https://t.co/NWRXmuQ7oZ,tonight’s revision board is on   let’s see how much space i can use up      ,2020-12-16 20:32:10+00:00
28893,28893,28893,28893,88079,christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@LorenaHauton @LinkageCT This is wonderful!!! I hope you have a lovely Christmas,  this is wonderful i hope you have a lovely christmas,2020-12-16 20:33:04+00:00
28894,28894,28894,28894,97440,knew practice minute congrats result today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@_Hales_B @hss_bu Really. I knew you would be excellent academically and in practice from the minute I met you 🤩🥳. Congrats on excellent results today.,  really i knew you would be excellent academically and in practice from the minute i met you  congrats on excellent results today,2020-12-16 20:33:16+00:00
28895,28895,28895,28895,13061,colin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@CatherineLeak @StGeorgesTrust @GivingtoGeorges We love Colin!,   we love colin,2020-12-16 20:33:42+00:00
28896,28896,28896,28896,97439,news,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5597572612582908,False,Amazing news. https://t.co/Vxbjm8amKO,amazing news ,2020-12-16 20:41:54+00:00
28897,28897,28897,28897,5500,mention interview induction,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@ClarkRichardJ @Kayleig29345413 @ScottE11is @sheffnurse @Lizzie25581256 @SHUJackie @IfrahSalih @Deanna_SHU @ClaredeN_SHU @SHUChildNursing And I can’t believe it’s taken you so long to mention it. I’d mention it at interview, at induction......",          and i can’t believe it’s taken you so long to mention it i’d mention it at interview at induction,2020-12-16 20:43:20+00:00
28898,28898,28898,28898,97438,condition haemochromatosis need term condition impact sufferer,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"@eczemasupport It does seem to be a Cinderella condition along with coeliacs, Haemochromatosis, IBS etc. The light needs shining on some of these long term conditions that have wide impact on sufferers.", it does seem to be a cinderella condition along with coeliacs haemochromatosis ibs etc the light needs shining on some of these long term conditions that have wide impact on sufferers,2020-12-16 20:44:56+00:00
28899,28899,28899,28899,36780,wifi stream phone shield football,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9902238386551296,False,@LondonTom I am seriously impressed with myself! Couldn't work out why the WiFi was blocking the stream but phone. Will have to put the shield back up later though I think. Then just keep disabling it for football, i am seriously impressed with myself couldn't work out why the wifi was blocking the stream but phone will have to put the shield back up later though i think then just keep disabling it for football,2020-12-16 20:52:50+00:00
28900,28900,28900,28900,36779,internet skyshield blocking,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0641509340639057,False,@4242Bruce @LondonTom Ah ok. But we have sky tv and internet and it's the skyshield that's doing the blocking,  ah ok but we have sky tv and internet and it's the skyshield that's doing the blocking,2020-12-16 21:02:36+00:00
28901,28901,28901,28901,36778,need price,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@4242Bruce @LondonTom I haven't got sky Q ours is older, need to upgrade to it but waiting for price to come down.",  i haven't got sky q ours is older need to upgrade to it but waiting for price to come down,2020-12-16 21:06:41+00:00
28902,28902,28902,28902,121206,robin friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8950551656091529,False,@Robin08139490 @Pennyyo79 @TamiMa87574821 @Witchhuntdiary @hpeder @Tait1Kathy Hi Robin how are you my friend ? 💕💕💕,      hi robin how are you my friend  ,2020-12-16 21:17:32+00:00
28903,28903,28903,28903,129827,wreck nativity school part,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.6154188870558311,False,Officially emotional wreck. Seen my little boys nativity that was recorded by school. So proud of my little boy. He had a good part. Growing too fast 🥲💖💖🎄,officially emotional wreck seen my little boys nativity that was recorded by school so proud of my little boy he had a good part growing too fast ,2020-12-16 21:17:37+00:00
28904,28904,28904,28904,36777,reason column sport,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.6554357650201804,False,@4242Bruce @LondonTom Another reason to get it though. Already in the pro column is Netflix and bt sport,  another reason to get it though already in the pro column is netflix and bt sport,2020-12-16 21:18:32+00:00
28905,28905,28905,28905,43187,ignorant,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@nataliehay04 So you’re ignorant too, so you’re ignorant too,2020-12-16 21:33:06+00:00
28906,28906,28906,28906,43186,clever,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1267175253821751,False,@nataliehay04 Clever, clever,2020-12-16 21:43:01+00:00
28907,28907,28907,28907,77674,impact doctor consumer literacy behavior,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,What is the impact of communicating with doctors via #socialmedia on consumers' #ehealth literacy and healthy behaviors? @INQ_Health @editor_umair https://t.co/WDrNpd3INc,what is the impact of communicating with doctors via  on consumers  literacy and healthy behaviors   ,2020-12-16 22:00:44+00:00
28908,28908,28908,28908,36776,shield,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.785026888571305,False,Shields going back up https://t.co/Vxtao2rWVN,shields going back up ,2020-12-16 22:01:26+00:00
28909,28909,28909,28909,97437,glad home kettle,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Glad to see you making yourselves at home😂. Put the kettle on. https://t.co/sObHZo7YAR,glad to see you making yourselves at home put the kettle on ,2020-12-16 22:02:51+00:00
28910,28910,28910,28910,44916,cause star,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8219896872418534,False,"“ Cause in a sky full of stars , i think i see you “ ✨💙 https://t.co/YtiuMZliA7", cause in a sky full of stars  i think i see you   ,2020-12-16 22:11:37+00:00
28911,28911,28911,28911,6029,congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8643484771631911,True,@GillianMcKee5 @UlsterUniNurse @setrust Congratulations Gillian @GillianMcKee5 very well done 👏👏👏💫,   congratulations gillian  very well done ,2020-12-16 22:33:13+00:00
28912,28912,28912,28912,77673,article work injury efficiency assessment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Read INQUIRY's recently published article titled, ""Economic, Social, #Medical, Work Injury, and #Environmental Efficiency Assessments"" @INQ_Health @editor_umair https://t.co/ijUifYh0QS",read inquiry's recently published article titled economic social  work injury and  efficiency assessments   ,2020-12-16 23:00:43+00:00
28913,28913,28913,28913,44915,miss,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@NQahtani_ Miss you more and more ♥️♥️, miss you more and more ,2020-12-16 23:17:27+00:00
28914,28914,28914,28914,121205,robin busyness life,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6559326927568296,False,@Robin08139490 @Pennyyo79 @TamiMa87574821 @Witchhuntdiary @hpeder @Tait1Kathy Am ok Robin. Same as you. Caught up in the busyness of life 😂😂x,      am ok robin same as you caught up in the busyness of life x,2020-12-16 23:22:41+00:00
28915,28915,28915,28915,77672,throat journal article study dysfunction patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"This Ear, Nose Throat Journal #openaccess article study evaluates #olfactory dysfunction in patients with COVID-19. https://t.co/Ner7TyFT6d",this ear nose throat journal  article study evaluates  dysfunction in patients with covid ,2020-12-16 23:30:13+00:00
28916,28916,28916,28916,29502,employer situation nurse actor nurse word justice heartbroken tonight performance,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"“Employers have forced us into situations that are agonizing for nurses. These actors do nurses’ words justice. They are passionate, frustrated, heartbroken, terrified, and fed up.” -@NNUBonnie Be sure to join us ✨ TONIGHT for this powerful performance! https://t.co/dxJEguvZSt",employers have forced us into situations that are agonizing for nurses these actors do nurses words justice they are passionate frustrated heartbroken terrified and fed up  be sure to join us  tonight for this powerful performance ,2020-12-16 23:47:21+00:00
28917,28917,28917,28917,87464,question interpretation foundation assessment skill undergrad rate therefore,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3098037957718528,False,"@brissydeb @Yingyan_Chen @eliciakunst @amynbjohnston1 @DimaNasrawi @SCUonline @UQHealth The question we need to ask is 'Is rhythm interpretation a foundation assessment skill?' Im leaning towards No I want undergrads to know normal PQRST, rate. Therefore when they do an ECG they know which ones to escalate",       the question we need to ask is is rhythm interpretation a foundation assessment skill im leaning towards no i want undergrads to know normal pqrst rate therefore when they do an ecg they know which ones to escalate,2020-12-17 00:38:19+00:00
28918,28918,28918,28918,29501,kindness,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,THAT KINDNESS https://t.co/lYGiNo1OyO,that kindness ,2020-12-17 01:01:05+00:00
28919,28919,28919,28919,118357,praying,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,1.0,False,@Christina_Roof @OSUVetCollege Praying for this sweet boy! 🙏😥🙏,  praying for this sweet boy ,2020-12-17 03:20:03+00:00
28920,28920,28920,28920,87463,trouble,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6743797347497168,False,@marcorubio How about you stop stirring up trouble?, how about you stop stirring up trouble,2020-12-17 05:17:10+00:00
28921,28921,28921,28921,87462,something year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@hpratt4 Something to remember for next year https://t.co/kvtxOV964S, something to remember for next year ,2020-12-17 05:33:03+00:00
28922,28922,28922,28922,44539,time holiday season year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Time for a long winter’s nap- all the best over the holiday season! See ya next year,time for a long winter’s nap all the best over the holiday season see ya next year,2020-12-17 06:44:38+00:00
28923,28923,28923,28923,97436,road school child petition,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.5730257224821481,False,Please make this road safe for school children by signing this petition https://t.co/5YOIto9zZP,please make this road safe for school children by signing this petition ,2020-12-17 07:02:27+00:00
28924,28924,28924,28924,85710,brother leather,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,@joeycrazype0ple My dad used to tell me and my brothers - ‘if I catch you smoking I’ll leather you’ - that did the job 😂, my dad used to tell me and my brothers  if i catch you smoking i’ll leather you  that did the job ,2020-12-17 07:32:04+00:00
28925,28925,28925,28925,77671,discharge planning improvement patient,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Discharge Planning Improvement for Hospitalized Patients Unable to Afford #Insulin @ADCESdiabetes https://t.co/MtZkO87xdF,discharge planning improvement for hospitalized patients unable to afford   ,2020-12-17 08:00:29+00:00
28926,28926,28926,28926,84418,time tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7117518808766201,False,The other does t know what time they finish tomorrow.,the other does t know what time they finish tomorrow,2020-12-17 08:01:29+00:00
28927,28927,28927,28927,84419,school letter date child holiday assurance work break school year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0914065354580887,False,"Very contrasting. One school sent out a comprehensive letter of dates that they'd need to know if your child tested positive over the holidays, assurances there's no work set to allow them a break and even how they'll let us know if snow closes the school in the new year.",very contrasting one school sent out a comprehensive letter of dates that they'd need to know if your child tested positive over the holidays assurances there's no work set to allow them a break and even how they'll let us know if snow closes the school in the new year,2020-12-17 08:01:29+00:00
28928,28928,28928,28928,129826,luke school christmas party term year game,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,False,Wishing Luke and all his school friends an amazing day. Enjoy your Christmas party and last day of term. After this year they all deserve to have lots of fun and games 🎄🎄💖💖,wishing luke and all his school friends an amazing day enjoy your christmas party and last day of term after this year they all deserve to have lots of fun and games ,2020-12-17 08:08:17+00:00
28929,28929,28929,28929,13060,family wish unit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0465053712543483,False,"@FurqanIMian @tootingnewsie @StGeorgesTrust @LindtUK @balhamnewsie @JennidomanDoman @TotterdellJac @TootingTown @1kg Hope all is well with your family, best wishes from us all at the neonatal unit 🎄",         hope all is well with your family best wishes from us all at the neonatal unit ,2020-12-17 08:52:29+00:00
28930,28930,28930,28930,13059,hospital staff walk mile exercise,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@johnmop41 @tootingnewsie @StGeorgesTrust @LindtUK @balhamnewsie @JennidomanDoman @TotterdellJac @TootingTown It’s a big hospital - staff walk miles every day, so lots of exercise! 😀",        it’s a big hospital  staff walk miles every day so lots of exercise ,2020-12-17 08:53:35+00:00
28931,28931,28931,28931,88078,hand,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6924188935539745,False,@StNurseProject Yes! Although I could have added a bit more my hand started to hurt 🤣 #StNproject https://t.co/1tZGSOXFcK, yes although i could have added a bit more my hand started to hurt   ,2020-12-17 09:00:16+00:00
28932,28932,28932,28932,88077,thankyou,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,@StNurseProject Haha Thankyou!! 🤩 #StNproject, haha thankyou  ,2020-12-17 09:29:07+00:00
28933,28933,28933,28933,89018,woman increase cycling sport,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Women behind huge increase in running and cycling in 2020 | Sport | The Guardian https://t.co/1KBaRpbybd,women behind huge increase in running and cycling in  sport  the guardian ,2020-12-17 09:43:19+00:00
28934,28934,28934,28934,13058,christmas party graduate year staff andor,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.5641796099067131,False,"@FurqanIMian @tootingnewsie @StGeorgesTrust @LindtUK @balhamnewsie @JennidomanDoman @TotterdellJac @TootingTown @1kg We fund an annual Christmas party for neonatal ‘graduates’ each December (although it was streamed online this year due to Covid) and the staff always love seeing the little ones. Maybe tie it in, if we can ever travel and/or meet up again! 🎄",         we fund an annual christmas party for neonatal graduates each december although it was streamed online this year due to covid and the staff always love seeing the little ones maybe tie it in if we can ever travel andor meet up again ,2020-12-17 10:17:14+00:00
28935,28935,28935,28935,105528,school cook food life school lunch mountain farm enjoy,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0208174458259144,False,School cooks at Food for Life schools have been peeling and prepping for their festive lunches. That's a whole mountain of locally sourced and freshly cooked veg that can be traced back to the farm. Enjoy! 🎄🎅🎄 https://t.co/e4bSGtvvKd,school cooks at food for life schools have been peeling and prepping for their festive lunches that's a whole mountain of locally sourced and freshly cooked veg that can be traced back to the farm enjoy  ,2020-12-17 10:55:03+00:00
28936,28936,28936,28936,13057,family,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2606173384388519,False,@LadyLun47412276 @tootingnewsie @StGeorgesTrust @LindtUK @balhamnewsie @JennidomanDoman @TotterdellJac @TootingTown Hope all is going well for your family 🎄,        hope all is going well for your family ,2020-12-17 11:57:00+00:00
28937,28937,28937,28937,13056,part christmas year card supporter award,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,One of our favourite parts of Christmas each year is receiving the festive card from supporter and award winning photographer @EmmaDPhotos from #Teddington https://t.co/K3tgXgMatf,one of our favourite parts of christmas each year is receiving the festive card from supporter and award winning photographer  from  ,2020-12-17 11:59:15+00:00
28938,28938,28938,28938,105527,belfast family cooker skill budget winter warmer thanks grant equipment training community work,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.3344636422895662,False,"8 Belfast families have been provided with slow cookers skills to cook healthy, budget winter warmers. This is thanks to @NBHousing, who used their #FFLGetTogethers small grant to fund the equipment and training 👨‍🍳 Find out more about our community work https://t.co/XbucB0HsxM https://t.co/I9FmS0snYB",belfast families have been provided with slow cookers skills to cook healthy budget winter warmers this is thanks to  who used their  small grant to fund the equipment and training  find out more about our community work  ,2020-12-17 12:00:41+00:00
28939,28939,28939,28939,62087,mail delay shipping notification gonna,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.40752362491765,False,"I’m totally understanding of Royal Mail delays, but when I still don’t have a shipping notification I’m gonna be pissed 🙃👌🏻",i’m totally understanding of royal mail delays but when i still don’t have a shipping notification i’m gonna be pissed ,2020-12-17 12:01:20+00:00
28940,28940,28940,28940,4251,wish birthday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4436708972504036,False,@Monirah_Alb Wish you a very happy birthday sweetie 🎉🎊🥳 العمر كله يارب 💞💐🎂 #Sagittarius ♐️, wish you a very happy birthday sweetie       ,2020-12-17 12:01:59+00:00
28941,28941,28941,28941,105526,level obesity people income household government food health inequality,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,It is disturbing that levels of obesity among young people continues to rise particularly in lower income households. The Government has to tackle food and health inequality https://t.co/fQwSYTYkzu,it is disturbing that levels of obesity among young people continues to rise particularly in lower income households the government has to tackle food and health inequality ,2020-12-17 12:06:53+00:00
28942,28942,28942,28942,4250,minister health recipient vaccine citizen resident vaccine month,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Our minister of health among the first recipients of #COVID19 vaccine. Paving the way for fellow citizens and residents to receive the vaccine in the #KINGDOM of #SaudiaArabia for the coming days and months. https://t.co/a60I7vKvJk,our minister of health among the first recipients of  vaccine paving the way for fellow citizens and residents to receive the vaccine in the  of  for the coming days and months ,2020-12-17 12:09:48+00:00
28943,28943,28943,28943,65252,issue time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,Featured Journal ~ Read the current issue FREE for a limited time! https://t.co/qxGGf2ae4k #RecommendedReading #Nurses #FOANed https://t.co/dgrzR83jBu,featured journal  read the current issue free for a limited time     ,2020-12-17 12:22:03+00:00
28944,28944,28944,28944,13055,donation hospital year donation maquet ventilatorsthese technology baby chance future,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,#ThankyouNHS with a donation to St George’s Hospital this year with a donation towards 3 Maquet ventilators.These are the latest technology used to help poorly and premature babies to breathe to give them the best chance of a bright future #tooting https://t.co/wUIQCLCKra https://t.co/SEQZLZnN33, with a donation to st george’s hospital this year with a donation towards maquet ventilatorsthese are the latest technology used to help poorly and premature babies to breathe to give them the best chance of a bright future   ,2020-12-17 12:44:08+00:00
28945,28945,28945,28945,65251,work community people hospital disease education,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8913032980830594,False,"Such important work being done in the community to keep people well and out of the hospital - managing chronic disease, education, screening... https://t.co/8KwbyNur23",such important work being done in the community to keep people well and out of the hospital  managing chronic disease education screening ,2020-12-17 12:50:57+00:00
28946,28946,28946,28946,43185,jordan,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8939254195906859,False,@JRN05GB Jordan I love it and it’s been there since it got delivered. No one can move it, jordan i love it and it’s been there since it got delivered no one can move it,2020-12-17 13:00:49+00:00
28947,28947,28947,28947,105525,unicef child time government responsibility society child,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,It is shocking that Unicef is helping to feed hungry children in the UK for the first time. The Government must take responsibility to support the most vulnerable in our society and they must act now to ensure children don’t go hungry #EndChildFoodPoverty https://t.co/RvMctDbXQQ,it is shocking that unicef is helping to feed hungry children in the uk for the first time the government must take responsibility to support the most vulnerable in our society and they must act now to ensure children don’t go hungry  ,2020-12-17 14:15:05+00:00
28948,28948,28948,28948,105524,food life caterer year penny smith nursery school bordon touch message,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4504401573910283,False,"We're so proud of all our Food for Life Served Here caterers. At the end of a tough year, we're celebrating those that go above and beyond. Penny Smith at Weyford Nursery Primary School in Bordon adds that extra personal touch with handwritten messages to pupils 😊 @HC3S6 https://t.co/mmtqdJf4lE",we're so proud of all our food for life served here caterers at the end of a tough year we're celebrating those that go above and beyond penny smith at weyford nursery primary school in bordon adds that extra personal touch with handwritten messages to pupils   ,2020-12-17 14:15:09+00:00
