,Unnamed: 0,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text
22870,22870,memory serf hand barbara castle government,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@spokes_man75 @reddickpaul @lordbonkers @JohnMar17136360 If my memory serves me right it was also by the hands of Barbara Castle and a Labour government.
22909,22909,thanks photo,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,@WhitfieldRail Thanks I’ll keep an eye out for photos 👍🏻
22931,22931,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 No problem John
23024,23024,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 @JackDeeth No problem John
23061,23061,area appearance grey area,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@paulgalyer How do you get that wasteland area appearance (grey gravel area) looks fantastic!
23112,23112,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 No problem John
23152,23152,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 No problem John I thought you’d appreciate that one
23183,23183,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 No problem John
23309,23309,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.9010087871216794,True,@JohnMar17136360 Thanks for researching that John
23313,23313,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMBLamb1 Thanks John
23389,23389,thanks photo,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,"@drewliszka1 Thanks for sharing Andrew, great photo."
23429,23429,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.9475238397186168,True,@JohnMar17136360 Thanks for researching that John.
23456,23456,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMBLamb1 Thanks John
23506,23506,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 No problem John
23516,23516,superb image thanks,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,@Gerbil1978 @hebdeezi23 @busandtrainpage @TheGrowlerGroup @scottishlocos @alexamservices @eggo_akers @JedKendray @JamesTGlossop @RPMarks @TrainDriverDea1 @EasterlingRoute @StevenHughes129 @steveboulton84 @InterCity86101 You’ve captured some superb images there Jason many thanks for sharing it’s appreciated 👍🏻😄
23586,23586,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 No problem John they take me back too.
23609,23609,photographer note,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,0.8239545321479642,True,"@DJViles Quite possible, photographers notes shows clearly 11 https://t.co/JUmbDOuavZ"
23610,23610,photographer note,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,@V4Castor Photographers notes https://t.co/dz0YZco9J6
23815,23815,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.5077065897560148,True,@johnillingwort3 Thanks for sharing John.
23863,23863,thanks appreciation,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@_big_crab_ Thanks Stephen it’s nice to see appreciation!
23886,23886,thanks steve,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@steve220459 Thanks for sharing Steve!
23999,23999,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Thanks John.
24004,24004,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Thanks John
24045,24045,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Thanks for that John I wondered what was made there.
24132,24132,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.8848124569488077,True,@JohnMar17136360 Thanks for researching that John it’s much appreciated.
24180,24180,thanks reply john knowledge,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Thanks for the reply John and for sharing that knowledge I never knew that.
24244,24244,john sight,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Never knew that John that must have been a welcome sight.
24347,24347,thanks steve,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@steve220459 Thanks very much Steve.
24382,24382,thanks knowledge john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,0.9052118094260232,True,@JohnMar17136360 Thanks for sharing that knowledge John.
24407,24407,john look post dunfermline,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,"@JohnMar17136360 That’s right John, have a look at my next post with 20137 at Dunfermline."
24432,24432,thanks info john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Thanks for sharing that info John.
24433,24433,cobblestonesstone sett,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"@TheIdler5 Looks great, how did you create the cobblestones/stone setts?"
24437,24437,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 @PBSmith1972 Thanks John.
24510,24510,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar17136360 Thanks for that John I’d be interested to know it’s purpose it’s not a signal I’m familiar with.
24537,24537,problem john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar73588257 No problem John 👍🏻
24552,24552,thanks john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@Johnny_O_135 Thanks John
24572,24572,photographer note,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,@Chris_W72 Photographers notes 🤷‍♂️
24616,24616,thanks knowledge john,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@JohnMar73588257 Interesting thanks for sharing that knowledge John!
24724,24724,champion result,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,European champions!!! Well done @Lionesses what a result!
25040,25040,ahhh castle,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@Train_Pone Ahhh I’m on the castle set
25092,25092,fancy company,0,0_rail_railway_industry_network,rail - railway - industry - network - article - company - train - tocs - government - people,1.0,True,"@Trainstationsuk @neilatkin37 Ahh, don’t fancy keeping me company? 😂😂"
25323,25323,station alsager station,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@lostfurniture Some of the smaller stations can be the most beautiful. Alsager is a lovely little station.
25416,25416,scotrail action,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,"Does he not realise ScotRail can't ""cancel"" industrial action?? https://t.co/4U3O7gi7s8"
25575,25575,look pokmon card idea,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@JackCuckson Looks like an online Pokémon card 🤷‍♂️ I have no idea
25806,25806,crazy dmus,6,6_video_crossrail_look_line,video - crossrail - look - line - name - youtube - dmus - mode - focus - footage,1.0,True,"It’s crazy to be scrapping relatively modern, reliable EMUs that could do a job somewhere - and we’re still building DMUs. https://t.co/lKHLSs1Q3z"
25856,25856,hotel street level hotel montana lobby grice area,4,4_treasury_minister_mayor_sunak,treasury - minister - mayor - sunak - shapps - budget - funding - protest - cake - government,1.0,True,@driverbod125 Have you visited the hotel in #Luzern with its own funicular yet? Takes you up from street level to the Hotel Montana lobby. Worth a quick grice if you’re in the area! https://t.co/K9rQa5uKZd
25866,25866,fault nothing andor treat,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@garius It’s a repeating fault but there’s nothing they can do. Only fuss and/or treats will sort it.
25945,25945,cornwall week,8,8_photo_photographer_image_picture,photo - photographer - image - picture - thanks - railway - station - shot - photograph - cornwall,1.0,True,"@AndyRoden1 @BunkerGraeme Starting to wish we were in Cornwall this week, rather than last!"
25990,25990,island shalesmoor,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,"@YICETOR Also, it’s not Kelham Island, it’s Shalesmoor."
26040,26040,referee foul throw rule,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@YICETOR Maybe referees should try enforcing the foul throw rule first.
26067,26067,station name board smallmedium railway station,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@t_unwin Can’t quite read the station name board but it could be almost any small/medium Italian railway station!
26175,26175,anyone sport football,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,Anyone know a good sports bar in #Graz that shows English football on TV? I need to watch @swfc tonight. #UTO 🇦🇹
26376,26376,goal crazy,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,@swfc have gone goal crazy. I don’t know what’s going on but I like it. https://t.co/HTsIavgdUq
26825,26825,comment tony blair,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,@baratheongirl Reading these comments makes me feel young 😂 Tony Blair
26826,26826,agency worker picket line thats satisfaction question novel,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"@KayBurley You asked ""how will you stop agency workers crossing the picket line?"" He answered ""By asking them not to go to work"" You replied ""That's not answered to my satisfaction"" He answered your question! What do you want him to do, write a novel?"
26935,26935,line tory fact anything people,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"""Getting on with the job"" is just the lines the Tories use to distract us from the fact that they're either hugely cocking up, or not doing anything to help people 😡"
27335,27335,reply reference family,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,@Ballingrybat @unbasedyotam Both I suppose - but my reply was a reference to the 'Royle Family' 😅
27429,27429,pile labour bamps byelection,3,3_tory_party_labour_election,tory - party - labour - election - vote - leader - picket - voter - leadership - blair,1.0,True,"@adrianhughes0 OJ tried to instigate a pile on to me when I said ""But you had a funny way of showing it"" when he said he supports Labour in the B&amp;S by-election."
27492,27492,steph half,1,1_season_game_hastings_football,season - game - hastings - football - league - bath - goal - injury - play - card,1.0,True,"@__FalseNine @TallyCat8 Ohh, I assumed Steph was your other half lol"
27524,27524,batley hashtag,9,9_station_park_facebook_cream,station - park - facebook - cream - island - wall - castle - group - bletchley - railway,1.0,True,@AtakinMarcus I think the Batley Spen hashtag gave it away lol
27623,27623,darren culture duchess right name,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,Darren: I hate cancel culture Also Darren: I want to cancel the Duke Duchess of Sussex's right to choose the baby's name https://t.co/1uWWQ9zYeb
27645,27645,darren grime shite,2,2_thanks_john_congratulation_thank,thanks - john - congratulation - thank - reply - congrats - response - peter - paul - jason,1.0,True,Darren Grimes - he gets paid too much for all the utter shite he posts.
